inputfile,table,encoding,check,result,expectedResult,time
./benchmarkTables/Table2_950.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.530
./benchmarkTables/Table2_950.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.542
./benchmarkTables/Table2_950.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.530
./benchmarkTables/Table3_950.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.558
./benchmarkTables/Table3_950.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.549
./benchmarkTables/Table3_950.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.565
./benchmarkTables/Table3_950.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.537
./benchmarkTables/Table4_950.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.544
./benchmarkTables/Table4_950.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.536
./benchmarkTables/Table4_950.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.534
./benchmarkTables/Table4_950.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.536
./benchmarkTables/Table1_1000.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.543
./benchmarkTables/Table1_1000.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.542
./benchmarkTables/Table1_1000.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.538
./benchmarkTables/Table1_1000.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.551
./benchmarkTables/Table2_1000.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.535
./benchmarkTables/Table2_1000.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.532
./benchmarkTables/Table2_1000.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.535
./benchmarkTables/Table2_1000.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.535
./benchmarkTables/Table3_1000.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.532
./benchmarkTables/Table3_1000.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.537
./benchmarkTables/Table3_1000.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.529
./benchmarkTables/Table3_1000.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.554
./benchmarkTables/Table4_1000.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.530
./benchmarkTables/Table4_1000.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.551
./benchmarkTables/Table4_1000.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.540
./benchmarkTables/Table4_1000.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.537
./benchmarkTables/Table1_1050.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.552
./benchmarkTables/Table1_1050.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.540
./benchmarkTables/Table1_1050.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.543
./benchmarkTables/Table1_1050.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.541
./benchmarkTables/Table2_1050.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.546
./benchmarkTables/Table2_1050.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.531
./benchmarkTables/Table2_1050.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.543
./benchmarkTables/Table2_1050.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.537
./benchmarkTables/Table3_1050.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.545
./benchmarkTables/Table3_1050.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.554
./benchmarkTables/Table3_1050.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.547
./benchmarkTables/Table3_1050.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.538
./benchmarkTables/Table4_1050.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.564
./benchmarkTables/Table4_1050.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.533
./benchmarkTables/Table4_1050.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.538
./benchmarkTables/Table4_1050.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.534
./benchmarkTables/Table1_1100.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.522
./benchmarkTables/Table1_1100.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.543
./benchmarkTables/Table1_1100.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.555
./benchmarkTables/Table1_1100.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.516
./benchmarkTables/Table2_1100.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.555
./benchmarkTables/Table2_1100.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.540
./benchmarkTables/Table2_1100.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.536
./benchmarkTables/Table2_1100.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.536
./benchmarkTables/Table3_1100.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.544
./benchmarkTables/Table3_1100.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.542
./benchmarkTables/Table3_1100.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.533
./benchmarkTables/Table3_1100.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.534
./benchmarkTables/Table4_1100.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.561
./benchmarkTables/Table4_1100.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.539
./benchmarkTables/Table4_1100.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.551
./benchmarkTables/Table4_1100.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.530
./benchmarkTables/Table1_1150.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.537
./benchmarkTables/Table1_1150.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.550
./benchmarkTables/Table1_1150.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.533
./benchmarkTables/Table1_1150.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.550
./benchmarkTables/Table2_1150.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.564
./benchmarkTables/Table2_1150.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.533
./benchmarkTables/Table2_1150.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.532
./benchmarkTables/Table2_1150.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.540
./benchmarkTables/Table3_1150.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.552
./benchmarkTables/Table3_1150.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.535
./benchmarkTables/Table3_1150.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.543
./benchmarkTables/Table3_1150.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.539
./benchmarkTables/Table4_1150.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.551
./benchmarkTables/Table4_1150.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.542
./benchmarkTables/Table4_1150.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.544
./benchmarkTables/Table4_1150.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.534
./benchmarkTables/Table1_1200.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.536
./benchmarkTables/Table1_1200.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.533
./benchmarkTables/Table1_1200.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.555
./benchmarkTables/Table1_1200.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.539
./benchmarkTables/Table2_1200.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.554
./benchmarkTables/Table2_1200.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.529
./benchmarkTables/Table2_1200.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.553
./benchmarkTables/Table2_1200.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.555
./benchmarkTables/Table3_1200.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.537
./benchmarkTables/Table3_1200.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.559
./benchmarkTables/Table3_1200.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.540
./benchmarkTables/Table3_1200.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.542
./benchmarkTables/Table4_1200.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.532
./benchmarkTables/Table4_1200.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.539
./benchmarkTables/Table4_1200.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.553
./benchmarkTables/Table4_1200.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.528
./benchmarkTables/Table1_1250.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.531
./benchmarkTables/Table1_1250.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.526
./benchmarkTables/Table1_1250.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.535
./benchmarkTables/Table1_1250.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.546
./benchmarkTables/Table2_1250.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.546
./benchmarkTables/Table2_1250.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.546
./benchmarkTables/Table2_1250.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.554
./benchmarkTables/Table2_1250.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.532
./benchmarkTables/Table3_1250.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.544
./benchmarkTables/Table3_1250.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.541
./benchmarkTables/Table3_1250.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.541
./benchmarkTables/Table3_1250.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.546
./benchmarkTables/Table4_1250.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.526
./benchmarkTables/Table4_1250.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.533
./benchmarkTables/Table4_1250.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.524
./benchmarkTables/Table4_1250.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.537
./benchmarkTables/Table1_1300.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.541
./benchmarkTables/Table1_1300.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.549
./benchmarkTables/Table1_1300.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.546
./benchmarkTables/Table1_1300.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.535
./benchmarkTables/Table2_1300.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.556
./benchmarkTables/Table2_1300.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.545
./benchmarkTables/Table2_1300.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.538
./benchmarkTables/Table2_1300.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.539
./benchmarkTables/Table3_1300.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.550
./benchmarkTables/Table3_1300.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.545
./benchmarkTables/Table3_1300.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.545
./benchmarkTables/Table3_1300.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.549
./benchmarkTables/Table4_1300.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.568
./benchmarkTables/Table4_1300.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.545
./benchmarkTables/Table4_1300.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.537
./benchmarkTables/Table4_1300.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.546
./benchmarkTables/Table1_1350.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.529
./benchmarkTables/Table1_1350.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.524
./benchmarkTables/Table1_1350.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.540
./benchmarkTables/Table1_1350.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.546
./benchmarkTables/Table2_1350.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.546
./benchmarkTables/Table2_1350.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.538
./benchmarkTables/Table2_1350.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.548
./benchmarkTables/Table2_1350.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.542
./benchmarkTables/Table3_1350.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.543
./benchmarkTables/Table3_1350.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.536
./benchmarkTables/Table3_1350.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.544
./benchmarkTables/Table3_1350.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.550
./benchmarkTables/Table4_1350.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.548
./benchmarkTables/Table4_1350.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.536
./benchmarkTables/Table4_1350.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.543
./benchmarkTables/Table4_1350.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.526
./benchmarkTables/Table1_1400.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.541
./benchmarkTables/Table1_1400.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.545
./benchmarkTables/Table1_1400.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.534
./benchmarkTables/Table1_1400.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.535
./benchmarkTables/Table2_1400.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.541
./benchmarkTables/Table2_1400.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.525
./benchmarkTables/Table2_1400.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.539
./benchmarkTables/Table2_1400.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.538
./benchmarkTables/Table3_1400.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.546
./benchmarkTables/Table3_1400.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.537
./benchmarkTables/Table3_1400.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.530
./benchmarkTables/Table3_1400.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.552
./benchmarkTables/Table4_1400.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.532
./benchmarkTables/Table4_1400.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.528
./benchmarkTables/Table4_1400.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.545
./benchmarkTables/Table4_1400.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.543
./benchmarkTables/Table1_1450.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.531
./benchmarkTables/Table1_1450.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.550
./benchmarkTables/Table1_1450.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.544
./benchmarkTables/Table1_1450.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.529
./benchmarkTables/Table2_1450.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.553
./benchmarkTables/Table2_1450.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.525
./benchmarkTables/Table2_1450.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.532
./benchmarkTables/Table2_1450.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.538
./benchmarkTables/Table3_1450.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.546
./benchmarkTables/Table3_1450.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.545
./benchmarkTables/Table3_1450.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.542
./benchmarkTables/Table3_1450.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.535
./benchmarkTables/Table4_1450.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.557
./benchmarkTables/Table4_1450.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.534
./benchmarkTables/Table4_1450.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.538
./benchmarkTables/Table4_1450.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.531
./benchmarkTables/Table1_1500.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.549
./benchmarkTables/Table1_1500.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.558
./benchmarkTables/Table1_1500.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.566
./benchmarkTables/Table1_1500.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.547
./benchmarkTables/Table2_1500.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.544
./benchmarkTables/Table2_1500.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.529
./benchmarkTables/Table2_1500.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.540
./benchmarkTables/Table2_1500.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.539
./benchmarkTables/Table3_1500.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.538
./benchmarkTables/Table3_1500.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.549
./benchmarkTables/Table3_1500.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.534
./benchmarkTables/Table3_1500.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.536
./benchmarkTables/Table4_1500.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.543
./benchmarkTables/Table4_1500.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.550
./benchmarkTables/Table4_1500.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.543
./benchmarkTables/Table4_1500.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.526
./benchmarkTables/Table1_1550.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.540
./benchmarkTables/Table1_1550.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.542
./benchmarkTables/Table1_1550.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.545
./benchmarkTables/Table1_1550.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.535
./benchmarkTables/Table2_1550.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.548
./benchmarkTables/Table2_1550.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.529
./benchmarkTables/Table2_1550.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.534
./benchmarkTables/Table2_1550.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.536
./benchmarkTables/Table3_1550.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.554
./benchmarkTables/Table3_1550.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.555
./benchmarkTables/Table3_1550.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.551
./benchmarkTables/Table3_1550.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.535
./benchmarkTables/Table4_1550.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.544
./benchmarkTables/Table4_1550.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.516
./benchmarkTables/Table4_1550.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.531
./benchmarkTables/Table4_1550.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.549
./benchmarkTables/Table1_1600.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.552
./benchmarkTables/Table1_1600.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.564
./benchmarkTables/Table1_1600.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.555
./benchmarkTables/Table1_1600.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.548
./benchmarkTables/Table2_1600.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.547
./benchmarkTables/Table2_1600.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.537
./benchmarkTables/Table2_1600.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.568
./benchmarkTables/Table2_1600.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.530
./benchmarkTables/Table3_1600.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.537
./benchmarkTables/Table3_1600.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.550
./benchmarkTables/Table3_1600.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.552
./benchmarkTables/Table3_1600.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.544
./benchmarkTables/Table4_1600.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.545
./benchmarkTables/Table4_1600.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.543
./benchmarkTables/Table4_1600.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.552
./benchmarkTables/Table4_1600.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.551
./benchmarkTables/Table1_1650.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.560
./benchmarkTables/Table1_1650.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.556
./benchmarkTables/Table1_1650.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.535
./benchmarkTables/Table1_1650.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.532
./benchmarkTables/Table2_1650.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.540
./benchmarkTables/Table2_1650.rt,Table2,UeArVs,consistency,Unknown,Inconsistent,0.536
./benchmarkTables/Table2_1650.rt,Table2,UeUfFs,consistency,Unknown,Inconsistent,0.553
./benchmarkTables/Table2_1650.rt,Table2,UeUfVs,consistency,Unknown,Inconsistent,0.542
./benchmarkTables/Table3_1650.rt,Table3,UeArFs,consistency,Unknown,Consistent,0.554
./benchmarkTables/Table3_1650.rt,Table3,UeArVs,consistency,Unknown,Consistent,0.551
./benchmarkTables/Table3_1650.rt,Table3,UeUfFs,consistency,Unknown,Consistent,0.559
./benchmarkTables/Table3_1650.rt,Table3,UeUfVs,consistency,Unknown,Consistent,0.535
./benchmarkTables/Table4_1650.rt,Table4,UeArFs,consistency,Unknown,Consistent,0.537
./benchmarkTables/Table4_1650.rt,Table4,UeArVs,consistency,Unknown,Consistent,0.541
./benchmarkTables/Table4_1650.rt,Table4,UeUfFs,consistency,Unknown,Consistent,0.525
./benchmarkTables/Table4_1650.rt,Table4,UeUfVs,consistency,Unknown,Consistent,0.542
./benchmarkTables/Table1_1700.rt,Table1,UeArFs,consistency,Unknown,Inconsistent,0.554
./benchmarkTables/Table1_1700.rt,Table1,UeArVs,consistency,Unknown,Inconsistent,0.525
./benchmarkTables/Table1_1700.rt,Table1,UeUfFs,consistency,Unknown,Inconsistent,0.545
./benchmarkTables/Table1_1700.rt,Table1,UeUfVs,consistency,Unknown,Inconsistent,0.523
./benchmarkTables/Table2_1700.rt,Table2,UeArFs,consistency,Unknown,Inconsistent,0.544
